time_stamp,program_name,J 1,J 2,J 3,J 4,J 5,J 6,Reg [   4],Reg [   8],Reg [  14],Reg [ 107],Reg [  61],Reg [  62],DO [1]
      9504,HOME_CZ_DIRTY_HOME_COOK,  96.174,  33.420, -46.063,  -9.321,  41.411, 186.478,  26,  26,  12, 100,   1,   0,OFF
      9512,HOME_CZ_DIRTY_HOME_COOK,  96.165,  33.574, -46.092,  -9.302,  41.439, 186.461,  26,  26,  12, 100,   1,   0,OFF
      9520,HOME_CZ_DIRTY_HOME_COOK,  96.156,  33.730, -46.141,  -9.280,  41.486, 186.440,  26,  26,  12, 100,   1,   0,OFF
      9536,HOME_CZ_DIRTY_HOME_COOK,  96.140,  34.065, -46.283,  -9.231,  41.625, 186.389,  26,  26,  12, 100,   1,   0,OFF
      9544,HOME_CZ_DIRTY_HOME_COOK,  96.132,  34.249, -46.372,  -9.203,  41.711, 186.360,  26,  26,  12, 100,   1,   0,OFF
      9552,HOME_CZ_DIRTY_HOME_COOK,  96.123,  34.449, -46.469,  -9.172,  41.806, 186.327,  26,  26,  12, 100,   1,   0,OFF
      9560,HOME_CZ_DIRTY_HOME_COOK,  96.114,  34.663, -46.571,  -9.140,  41.906, 186.294,  26,  26,  12, 100,   1,   0,OFF
      9568,HOME_CZ_DIRTY_HOME_COOK,  96.104,  34.882, -46.676,  -9.108,  42.008, 186.259,  26,  26,  12, 100,   1,   0,OFF
      9576,HOME_CZ_DIRTY_HOME_COOK,  96.095,  35.100, -46.778,  -9.076,  42.109, 186.225,  26,  26,  12, 100,   1,   0,OFF
      9584,HOME_CZ_DIRTY_HOME_COOK,  96.086,  35.308, -46.875,  -9.046,  42.204, 186.194,  26,  26,  12, 100,   1,   0,OFF
      9592,HOME_CZ_DIRTY_HOME_COOK,  96.078,  35.500, -46.965,  -9.018,  42.291, 186.164,  26,  26,  12, 100,   1,   0,OFF
      9600,HOME_CZ_DIRTY_HOME_COOK,  96.070,  35.676, -47.047,  -8.993,  42.371, 186.138,  26,  26,  12, 100,   1,   0,OFF
      9608,HOME_CZ_DIRTY_HOME_COOK,  96.064,  35.837, -47.123,  -8.970,  42.446, 186.114,  26,  26,  12, 100,   1,   0,OFF
      9616,HOME_CZ_DIRTY_HOME_COOK,  96.058,  35.984, -47.194,  -8.949,  42.516, 186.091,  26,  26,  12, 100,   1,   0,OFF
      9624,HOME_CZ_DIRTY_HOME_COOK,  96.052,  36.117, -47.261,  -8.930,  42.582, 186.070,  26,  26,  12, 100,   1,   0,OFF
      9632,HOME_CZ_DIRTY_HOME_COOK,  96.048,  36.235, -47.325,  -8.913,  42.644, 186.051,  26,  26,  12, 100,   1,   0,OFF
      9640,HOME_CZ_DIRTY_HOME_COOK,  96.044,  36.340, -47.384,  -8.897,  42.702, 186.034,  26,  26,  12, 100,   1,   0,OFF
      9648,HOME_CZ_DIRTY_HOME_COOK,  96.041,  36.430, -47.440,  -8.884,  42.756, 186.019,  26,  26,  12, 100,   1,   0,OFF
      9664,HOME_CZ_DIRTY_HOME_COOK,  96.037,  36.568, -47.539,  -8.862,  42.854, 185.992,  26,  26,  12, 100,   1,   0,OFF
      9672,HOME_CZ_DIRTY_HOME_COOK,  96.036,  36.617, -47.584,  -8.853,  42.898, 185.981,  26,  26,  12, 100,   1,   0,OFF
      9680,HOME_CZ_DIRTY_HOME_COOK,  96.036,  36.656, -47.627,  -8.845,  42.941, 185.971,  26,  26,  12, 100,   1,   0,OFF
      9688,HOME_CZ_DIRTY_HOME_COOK,  96.036,  36.689, -47.669,  -8.838,  42.983, 185.962,  26,  26,  12, 100,   1,   0,OFF
      9696,HOME_CZ_DIRTY_HOME_COOK,  96.036,  36.720, -47.714,  -8.831,  43.027, 185.952,  26,  26,  12, 100,   1,   0,OFF
      9704,HOME_CZ_DIRTY_HOME_COOK,  96.037,  36.753, -47.762,  -8.824,  43.074, 185.941,  26,  26,  12, 100,   1,   0,OFF
      9712,HOME_CZ_DIRTY_HOME_COOK,  96.037,  36.787, -47.812,  -8.816,  43.124, 185.931,  26,  26,  12, 100,   1,   0,OFF
      9720,HOME_CZ_DIRTY_HOME_COOK,  96.037,  36.821, -47.862,  -8.809,  43.173, 185.920,  26,  26,  12, 100,   1,   0,OFF
      9728,HOME_CZ_DIRTY_HOME_COOK,  96.038,  36.854, -47.909,  -8.802,  43.220, 185.909,  26,  26,  12, 100,   1,   0,OFF
      9736,HOME_CZ_DIRTY_HOME_COOK,  96.038,  36.884, -47.953,  -8.795,  43.264, 185.900,  26,  26,  12, 100,   1,   0,OFF
      9744,HOME_CZ_DIRTY_HOME_COOK,  96.038,  36.911, -47.993,  -8.789,  43.303, 185.891,  26,  26,  12, 100,   1,   0,OFF
      9752,HOME_CZ_DIRTY_HOME_COOK,  96.039,  36.936, -48.030,  -8.783,  43.339, 185.884,  26,  26,  12, 100,   1,   0,OFF
      9760,HOME_CZ_DIRTY_HOME_COOK,  96.039,  36.958, -48.062,  -8.778,  43.371, 185.877,  26,  26,  12, 100,   1,   0,OFF
      9768,HOME_CZ_DIRTY_HOME_COOK,  96.039,  36.978, -48.091,  -8.774,  43.400, 185.870,  26,  26,  12, 100,   1,   0,OFF
      9776,HOME_CZ_DIRTY_HOME_COOK,  96.039,  36.995, -48.116,  -8.770,  43.425, 185.865,  26,  26,  12, 100,   1,   0,OFF
      9792,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.022, -48.155,  -8.764,  43.463, 185.857,  26,  26,  12, 100,   1,   0,OFF
      9800,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.032, -48.169,  -8.762,  43.477, 185.854,  26,  26,  12, 100,   1,   0,OFF
      9808,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.039, -48.179,  -8.761,  43.487, 185.851,  26,  26,  12, 100,   1,   0,OFF
      9816,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.043, -48.186,  -8.760,  43.493, 185.850,  26,  26,  12, 100,   1,   0,OFF
      9824,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.045, -48.189,  -8.759,  43.497, 185.849,  26,  26,  12, 100,   1,   0,OFF
      9832,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   1,   0,OFF
      9840,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9848,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9856,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9864,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9872,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9880,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9888,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9896,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9904,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9920,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9928,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9936,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9944,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9952,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9960,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9968,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9976,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9984,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
      9992,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
     10000,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
     10008,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
     10016,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
     10024,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
     10032,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  12, 100,   0,   0,ON
     10048,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.046, -48.190,  -8.759,  43.498, 185.849,  26,  26,  26, 100,   0,   0,ON
     10056,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.045, -48.190,  -8.759,  43.497, 185.849,  26,  26,  26, 100,   0,   0,ON
     10064,HOME_CZ_DIRTY_HOME_COOK,  96.040,  37.040, -48.188,  -8.760,  43.496, 185.850,  26,  26,  26, 100,   0,   0,ON
     10072,HOME_CZ_DIRTY_HOME_COOK,  96.041,  37.026, -48.185,  -8.762,  43.493, 185.851,  26,  26,  26, 100,   0,   0,ON
     10080,HOME_CZ_DIRTY_HOME_COOK,  96.042,  36.999, -48.178,  -8.765,  43.486, 185.854,  26,  26,  26, 100,   0,   0,ON
     10088,HOME_CZ_DIRTY_HOME_COOK,  96.045,  36.953, -48.167,  -8.770,  43.475, 185.859,  26,  26,  26, 100,   0,   0,ON
     10096,HOME_CZ_DIRTY_HOME_COOK,  96.048,  36.886, -48.150,  -8.778,  43.459, 185.866,  26,  26,  26, 100,   0,   0,ON
     10104,HOME_CZ_DIRTY_HOME_COOK,  96.053,  36.793, -48.127,  -8.788,  43.437, 185.876,  26,  26,  26, 100,   0,   0,ON
     10112,HOME_CZ_DIRTY_HOME_COOK,  96.059,  36.675, -48.097,  -8.802,  43.408, 185.888,  26,  26,  26, 100,   0,   0,ON
     10120,HOME_CZ_DIRTY_HOME_COOK,  96.067,  36.533, -48.060,  -8.819,  43.372, 185.904,  26,  26,  26, 100,   0,   0,ON
     10128,HOME_CZ_DIRTY_HOME_COOK,  96.075,  36.364, -48.017,  -8.838,  43.330, 185.922,  26,  26,  26, 100,   0,   0,ON
     10136,HOME_CZ_DIRTY_HOME_COOK,  96.085,  36.171, -47.966,  -8.861,  43.281, 185.943,  26,  26,  26, 100,   0,   0,ON
     10144,HOME_CZ_DIRTY_HOME_COOK,  96.097,  35.953, -47.908,  -8.887,  43.225, 185.967,  26,  26,  26, 100,   0,   0,ON
     10152,HOME_CZ_DIRTY_HOME_COOK,  96.110,  35.711, -47.843,  -8.917,  43.162, 185.994,  26,  26,  26, 100,   0,   0,ON
     10160,HOME_CZ_DIRTY_HOME_COOK,  96.124,  35.451, -47.775,  -8.948,  43.096, 186.023,  26,  26,  26, 100,   0,   0,ON
     10176,HOME_CZ_DIRTY_HOME_COOK,  96.157,  34.883, -47.663,  -9.015,  42.989, 186.081,  26,  26,  26, 100,   0,   0,ON
     10184,HOME_CZ_DIRTY_HOME_COOK,  96.176,  34.580, -47.636,  -9.048,  42.964, 186.106,  26,  26,  26, 100,   0,   0,ON
     10192,HOME_CZ_DIRTY_HOME_COOK,  96.198,  34.267, -47.639,  -9.079,  42.970, 186.127,  26,  26,  26, 100,   0,   0,ON
     10200,HOME_CZ_DIRTY_HOME_COOK,  96.223,  33.944, -47.680,  -9.109,  43.013, 186.142,  26,  26,  26, 100,   0,   0,ON
     10208,HOME_CZ_DIRTY_HOME_COOK,  96.252,  33.604, -47.764,  -9.136,  43.099, 186.151,  26,  26,  26, 100,   0,   0,OFF
     10216,HOME_CZ_DIRTY_HOME_COOK,  96.286,  33.242, -47.897,  -9.163,  43.234, 186.152,  26,  26,  26, 100,   0,   0,OFF
     10224,HOME_CZ_DIRTY_HOME_COOK,  96.326,  32.850, -48.084,  -9.188,  43.423, 186.147,  26,  26,  26, 100,   0,   0,OFF
     10232,HOME_CZ_DIRTY_HOME_COOK,  96.372,  32.424, -48.330,  -9.214,  43.671, 186.134,  26,  26,  26, 100,   0,   0,OFF
     10240,HOME_CZ_DIRTY_HOME_COOK,  96.426,  31.956, -48.640,  -9.239,  43.982, 186.114,  26,  26,  26, 100,   0,   0,OFF
     10248,HOME_CZ_DIRTY_HOME_COOK,  96.489,  31.443, -49.017,  -9.267,  44.361, 186.085,  26,  26,  26, 100,   0,   0,OFF
     10256,HOME_CZ_DIRTY_HOME_COOK,  96.562,  30.883, -49.458,  -9.297,  44.804, 186.051,  26,  26,  26, 100,   0,   0,OFF
     10264,HOME_CZ_DIRTY_HOME_COOK,  96.644,  30.278, -49.955,  -9.332,  45.303, 186.011,  26,  26,  26, 100,   0,   0,OFF
     10272,HOME_CZ_DIRTY_HOME_COOK,  96.736,  29.631, -50.498,  -9.373,  45.849, 185.969,  26,  26,  26, 100,   0,   0,OFF
     10280,HOME_CZ_DIRTY_HOME_COOK,  96.837,  28.946, -51.080,  -9.420,  46.433, 185.924,  26,  26,  26, 100,   0,   0,OFF
     10288,HOME_CZ_DIRTY_HOME_COOK,  96.948,  28.225, -51.693,  -9.476,  47.049, 185.880,  26,  26,  26, 100,   0,   0,OFF
     10304,HOME_CZ_DIRTY_HOME_COOK,  97.198,  26.691, -52.978,  -9.617,  48.342, 185.795,  26,  26,  26, 100,   0,   0,OFF
     10312,HOME_CZ_DIRTY_HOME_COOK,  97.336,  25.889, -53.639,  -9.702,  49.007, 185.756,  26,  26,  26, 100,   0,   0,OFF
     10320,HOME_CZ_DIRTY_HOME_COOK,  97.483,  25.072, -54.305,  -9.798,  49.678, 185.720,  26,  26,  26, 100,   0,   0,OFF
     10328,HOME_CZ_DIRTY_HOME_COOK,  97.639,  24.246, -54.969,  -9.904,  50.348, 185.688,  26,  26,  26, 100,   0,   0,OFF
     10336,HOME_CZ_DIRTY_HOME_COOK,  97.802,  23.417, -55.627, -10.020,  51.012, 185.659,  26,  26,  26, 100,   0,   0,OFF
     10344,HOME_CZ_DIRTY_HOME_COOK,  97.973,  22.588, -56.275, -10.146,  51.666, 185.634,  26,  26,  26, 100,   0,   0,OFF
     10352,HOME_CZ_DIRTY_HOME_COOK,  98.151,  21.762, -56.910, -10.281,  52.309, 185.613,  26,  26,  26, 100,   0,   0,OFF
     10360,HOME_CZ_DIRTY_HOME_COOK,  98.336,  20.938, -57.533, -10.427,  52.940, 185.597,  26,  26,  26, 100,   0,   0,OFF
     10368,HOME_CZ_DIRTY_HOME_COOK,  98.529,  20.118, -58.142, -10.583,  53.557, 185.584,  26,  26,  26, 100,   0,   0,OFF
     10376,HOME_CZ_DIRTY_HOME_COOK,  98.729,  19.307, -58.732, -10.749,  54.157, 185.576,  26,  26,  26, 100,   0,   0,OFF
     10384,HOME_CZ_DIRTY_HOME_COOK,  98.934,  18.510, -59.301, -10.923,  54.735, 185.573,  26,  26,  26, 100,   0,   0,OFF
     10392,HOME_CZ_DIRTY_HOME_COOK,  99.144,  17.733, -59.845, -11.104,  55.289, 185.573,  26,  26,  26, 100,   0,   0,OFF
     10400,HOME_CZ_DIRTY_HOME_COOK,  99.356,  16.979, -60.359, -11.290,  55.815, 185.577,  26,  26,  26, 100,   0,   0,OFF
     10408,HOME_CZ_DIRTY_HOME_COOK,  99.568,  16.255, -60.843, -11.480,  56.309, 185.586,  26,  26,  26, 100,   0,   0,OFF
     10416,HOME_CZ_DIRTY_HOME_COOK,  99.779,  15.565, -61.293, -11.671,  56.770, 185.597,  26,  26,  26, 100,   0,   0,OFF
     10432,HOME_CZ_DIRTY_HOME_COOK, 100.175,  14.297, -62.072, -12.042,  57.574, 185.594,  26,  26,  26, 100,   0,   0,OFF
     10440,HOME_CZ_DIRTY_HOME_COOK, 100.342,  13.718, -62.389, -12.214,  57.902, 185.542,  26,  26,  26, 100,   0,   0,OFF
     10448,HOME_CZ_DIRTY_HOME_COOK, 100.477,  13.174, -62.647, -12.369,  58.174, 185.430,  26,  26,  26, 100,   0,   0,OFF
     10456,HOME_CZ_DIRTY_HOME_COOK, 100.570,  12.664, -62.840, -12.504,  58.382, 185.238,  26,  26,  26, 100,   0,   0,OFF
     10464,HOME_CZ_DIRTY_HOME_COOK, 100.614,  12.183, -62.964, -12.613,  58.522, 184.948,  26,  26,  26, 100,   0,   0,OFF
     10472,HOME_CZ_DIRTY_HOME_COOK, 100.603,  11.722, -63.018, -12.695,  58.593, 184.541,  26,  26,  26, 100,   0,   0,OFF
     10480,HOME_CZ_DIRTY_HOME_COOK, 100.532,  11.268, -63.001, -12.750,  58.595, 183.998,  26,  26,  26, 100,   0,   0,OFF
     10488,HOME_CZ_DIRTY_HOME_COOK, 100.398,  10.811, -62.912, -12.777,  58.528, 183.302,  26,  26,  26, 100,   0,   0,OFF
     10496,HOME_CZ_DIRTY_HOME_COOK, 100.195,  10.338, -62.750, -12.777,  58.391, 182.436,  26,  26,  26, 100,   0,   0,OFF
     10504,HOME_CZ_DIRTY_HOME_COOK,  99.922,   9.837, -62.513, -12.748,  58.183, 181.381,  26,  26,  26, 100,   0,   0,OFF
     10512,HOME_CZ_DIRTY_HOME_COOK,  99.574,   9.298, -62.201, -12.693,  57.903, 180.122,  26,  26,  26, 100,   0,   0,OFF
     10520,HOME_CZ_DIRTY_HOME_COOK,  99.148,   8.709, -61.810, -12.612,  57.549, 178.641,  26,  26,  26, 100,   0,   0,OFF
     10528,HOME_CZ_DIRTY_HOME_COOK,  98.641,   8.058, -61.341, -12.505,  57.122, 176.922,  26,  26,  26, 100,   0,   0,OFF
     10536,HOME_CZ_DIRTY_HOME_COOK,  98.051,   7.335, -60.790, -12.373,  56.619, 174.952,  26,  26,  26, 100,   0,   0,OFF
     10544,HOME_CZ_DIRTY_HOME_COOK,  97.384,   6.538, -60.165, -12.220,  56.046, 172.739,  26,  26,  26, 100,   0,   0,OFF
     10560,HOME_CZ_DIRTY_HOME_COOK,  95.845,   4.728, -58.721, -11.862,  54.724, 167.664,  26,  26,  26, 100,   0,   0,OFF
     10568,HOME_CZ_DIRTY_HOME_COOK,  94.988,   3.721, -57.917, -11.662,  53.987, 164.839,  26,  26,  26, 100,   0,   0,OFF
     10576,HOME_CZ_DIRTY_HOME_COOK,  94.081,   2.655, -57.065, -11.450,  53.207, 161.846,  26,  26,  26, 100,   0,   0,OFF
     10584,HOME_CZ_DIRTY_HOME_COOK,  93.128,   1.537, -56.171, -11.228,  52.388, 158.706,  26,  26,  26, 100,   0,   0,OFF
     10592,HOME_CZ_DIRTY_HOME_COOK,  92.136,    .371, -55.240, -10.997,  51.534, 155.434,  26,  26,  26, 100,   0,   0,OFF
     10600,HOME_CZ_DIRTY_HOME_COOK,  91.110,   -.834, -54.277, -10.757,  50.652, 152.050,  26,  26,  26, 100,   0,   0,OFF
     10608,HOME_CZ_DIRTY_HOME_COOK,  90.055,  -2.074, -53.287, -10.511,  49.745, 148.570,  26,  26,  26, 100,   0,   0,OFF
     10616,HOME_CZ_DIRTY_HOME_COOK,  88.976,  -3.341, -52.274, -10.259,  48.817, 145.013,  26,  26,  26, 100,   0,   0,OFF
     10624,HOME_CZ_DIRTY_HOME_COOK,  87.879,  -4.630, -51.244, -10.003,  47.873, 141.395,  26,  26,  26, 100,   0,   0,OFF
     10632,HOME_CZ_DIRTY_HOME_COOK,  86.768,  -5.935, -50.202,  -9.744,  46.918, 137.733,  26,  26,  26, 100,   0,   0,OFF
     10640,HOME_CZ_DIRTY_HOME_COOK,  85.650,  -7.249, -49.152,  -9.483,  45.956, 134.044,  26,  26,  26, 100,   0,   0,OFF
     10648,HOME_CZ_DIRTY_HOME_COOK,  84.528,  -8.567, -48.099,  -9.221,  44.991, 130.344,  26,  26,  26, 100,   0,   0,OFF
     10656,HOME_CZ_DIRTY_HOME_COOK,  83.406,  -9.884, -47.047,  -8.960,  44.027, 126.647,  26,  26,  26, 100,   0,   0,OFF
     10664,HOME_CZ_DIRTY_HOME_COOK,  82.287, -11.199, -45.996,  -8.699,  43.065, 122.956,  26,  26,  26, 100,   0,   0,OFF
     10672,HOME_CZ_DIRTY_HOME_COOK,  81.169, -12.512, -44.947,  -8.438,  42.104, 119.270,  26,  26,  26, 100,   0,   0,OFF
     10688,HOME_CZ_DIRTY_HOME_COOK,  78.939, -15.132, -42.854,  -7.918,  40.185, 111.915,  26,  26,  26, 100,   0,   0,OFF
     10696,HOME_CZ_DIRTY_HOME_COOK,  77.826, -16.440, -41.809,  -7.658,  39.228, 108.244,  26,  26,  26, 100,   0,   0,OFF
     10704,HOME_CZ_DIRTY_HOME_COOK,  76.714, -17.745, -40.766,  -7.399,  38.272, 104.579,  26,  26,  26, 100,   0,   0,OFF
     10712,HOME_CZ_DIRTY_HOME_COOK,  75.604, -19.050, -39.724,  -7.140,  37.317, 100.917,  26,  26,  26, 100,   0,   0,OFF
     10720,HOME_CZ_DIRTY_HOME_COOK,  74.495, -20.352, -38.683,  -6.881,  36.364,  97.261,  26,  26,  26, 100,   0,   0,OFF
     10728,HOME_CZ_DIRTY_HOME_COOK,  73.387, -21.654, -37.643,  -6.623,  35.411,  93.608,  26,  26,  26, 100,   0,   0,OFF
     10736,HOME_CZ_DIRTY_HOME_COOK,  72.281, -22.953, -36.604,  -6.364,  34.460,  89.959,  26,  26,  26, 100,   0,   0,OFF
     10744,HOME_CZ_DIRTY_HOME_COOK,  71.175, -24.252, -35.567,  -6.106,  33.509,  86.314,  26,  26,  26, 100,   0,   0,OFF
     10752,HOME_CZ_DIRTY_HOME_COOK,  70.071, -25.549, -34.531,  -5.849,  32.559,  82.672,  26,  26,  26, 100,   0,   0,OFF
     10760,HOME_CZ_DIRTY_HOME_COOK,  68.968, -26.845, -33.495,  -5.591,  31.611,  79.034,  26,  26,  26, 100,   0,   0,OFF
     10768,HOME_CZ_DIRTY_HOME_COOK,  67.865, -28.140, -32.460,  -5.334,  30.663,  75.399,  26,  26,  26, 100,   0,   0,OFF
     10776,HOME_CZ_DIRTY_HOME_COOK,  66.764, -29.434, -31.426,  -5.077,  29.715,  71.767,  26,  26,  26, 100,   0,   0,OFF
     10784,HOME_CZ_DIRTY_HOME_COOK,  65.663, -30.727, -30.393,  -4.821,  28.769,  68.137,  26,  26,  26, 100,   0,   0,OFF
     10792,HOME_CZ_DIRTY_HOME_COOK,  64.563, -32.019, -29.361,  -4.564,  27.823,  64.510,  26,  26,  26, 100,   0,   0,OFF
     10800,HOME_CZ_DIRTY_HOME_COOK,  63.464, -33.310, -28.329,  -4.307,  26.878,  60.885,  26,  26,  26, 100,   0,   0,OFF
     10816,HOME_CZ_DIRTY_HOME_COOK,  61.267, -35.891, -26.268,  -3.795,  24.989,  53.642,  26,  26,  26, 100,   0,   0,OFF
     10824,HOME_CZ_DIRTY_HOME_COOK,  60.172, -37.177, -25.240,  -3.540,  24.047,  50.032,  26,  26,  26, 100,   0,   0,OFF
     10832,HOME_CZ_DIRTY_HOME_COOK,  59.085, -38.454, -24.220,  -3.286,  23.112,  46.446,  26,  26,  26, 100,   0,   0,OFF
     10840,HOME_CZ_DIRTY_HOME_COOK,  58.010, -39.717, -23.210,  -3.035,  22.188,  42.900,  26,  26,  26, 100,   0,   0,OFF
     10848,HOME_CZ_DIRTY_HOME_COOK,  56.951, -40.961, -22.217,  -2.788,  21.277,  39.409,  26,  26,  26, 100,   0,   0,OFF
     10856,HOME_CZ_DIRTY_HOME_COOK,  55.914, -42.180, -21.243,  -2.546,  20.385,  35.989,  26,  26,  26, 100,   0,   0,OFF
     10864,HOME_CZ_DIRTY_HOME_COOK,  54.902, -43.368, -20.294,  -2.310,  19.515,  32.653,  26,  26,  26, 100,   0,   0,OFF
     10872,HOME_CZ_DIRTY_HOME_COOK,  53.921, -44.520, -19.373,  -2.081,  18.672,  29.418,  26,  26,  26, 100,   0,   0,OFF
     10880,HOME_CZ_DIRTY_HOME_COOK,  52.975, -45.632, -18.485,  -1.860,  17.858,  26.298,  26,  26,  26, 100,   0,   0,OFF
     10888,HOME_CZ_DIRTY_HOME_COOK,  52.068, -46.697, -17.634,  -1.649,  17.078,  23.308,  26,  26,  26, 100,   0,   0,OFF
     10896,HOME_CZ_DIRTY_HOME_COOK,  51.206, -47.710, -16.825,  -1.448,  16.337,  20.464,  26,  26,  26, 100,   0,   0,OFF
     10904,HOME_CZ_DIRTY_HOME_COOK,  50.392, -48.666, -16.061,  -1.258,  15.637,  17.782,  26,  26,  26, 100,   0,   0,OFF
     10912,HOME_CZ_DIRTY_HOME_COOK,  49.632, -49.558, -15.348,  -1.081,  14.983,  15.275,  26,  26,  26, 100,   0,   0,OFF
     10920,HOME_CZ_DIRTY_HOME_COOK,  48.930, -50.383, -14.689,   -.916,  14.380,  12.960,  26,  26,  26, 100,   0,   0,OFF
     10928,HOME_CZ_DIRTY_HOME_COOK,  48.291, -51.134, -14.089,   -.767,  13.830,  10.853,  26,  26,  26, 100,   0,   0,OFF
     10944,HOME_CZ_DIRTY_HOME_COOK,  47.217, -52.395, -13.081,   -.517,  12.907,   7.311,  26,  26,  26, 100,   0,   0,OFF
     10952,HOME_CZ_DIRTY_HOME_COOK,  46.781, -52.908, -12.672,   -.415,  12.532,   5.873,  26,  26,  26, 100,   0,   0,OFF
     10960,HOME_CZ_DIRTY_HOME_COOK,  46.406, -53.348, -12.320,   -.328,  12.209,   4.637,  26,  26,  26, 100,   0,   0,OFF
     10968,HOME_CZ_DIRTY_HOME_COOK,  46.088, -53.722, -12.021,   -.253,  11.936,   3.588,  26,  26,  26, 100,   0,   0,OFF
     10976,HOME_CZ_DIRTY_HOME_COOK,  45.822, -54.035, -11.771,   -.191,  11.707,   2.710,  26,  26,  26, 100,   0,   0,OFF
     10984,HOME_CZ_DIRTY_HOME_COOK,  45.603, -54.292, -11.566,   -.140,  11.519,   1.989,  26,  26,  26, 100,   0,   0,OFF
     10992,HOME_CZ_DIRTY_HOME_COOK,  45.427, -54.498, -11.401,   -.099,  11.367,   1.408,  26,  26,  26, 100,   0,   0,OFF
     11000,HOME_CZ_DIRTY_HOME_COOK,  45.289, -54.660, -11.271,   -.067,  11.249,    .953,  26,  26,  26, 100,   0,   0,OFF
     11008,HOME_CZ_DIRTY_HOME_COOK,  45.185, -54.783, -11.173,   -.043,  11.159,    .608,  26,  26,  26, 100,   0,   0,OFF
